0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.814038487577701,0.806356006279861,0.4031780031399305,0.20158900156996526,6.312710793020203,3.1563553965101017,1.5781776982550508,0.7890888491275254,0.3945444245637627,0.19727221228188135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.108608245358816,0.20158900156996526,0.10079450078498263,3.1563553965101017,1.5781776982550508,0.7890888491275254,0.3945444245637627,0.19727221228188135,0.09863610614094068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.104701373071899,0.050397250392491315,1.5781776982550508,0.7890888491275254,0.3945444245637627,0.19727221228188135,0.09863610614094068,0.04931805307047034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5649499991340725,0.7890888491275254,0.3945444245637627,0.19727221228188135,0.09863610614094068,0.04931805307047034,0.02465902653523517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.536499461311436,12.681040446601886,6.340520223300943,3.1702601116504714,1.5851300558252357,0.7925650279126178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.93850984230619,3.1702601116504714,1.5851300558252357,0.7925650279126178,0.3962825139563089
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.761819949065712,0.7925650279126178,0.3962825139563089,0.19814125697815446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.07905123151101,0.19814125697815446,0.09907062848907723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.089060930000044,0.049535314244538615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5569142935611566
