combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,aa_raw_sum_mean,caa_upper_raw_sum_mean,caa_inner_min_mean,worst_raw_dev,frac_merged_communities,lambda_1,lambda_2,lambda_3
97,0.0,0.010384631886109169,0.00587962128571556,0.08190633786826618,0.03752395290244094,0.08686551717180699,0.09575198187241313,0.9766817771129538,2.15625,2.076171875,0.75,1.21875,0.2,14.489749866048843,1.7307316860792608,35.67265950099553
119,0.0,0.001569022362565091,0.0010864416742009677,0.05834326924515339,0.024977423339821583,0.27925202927238857,0.1252852579205096,0.9819037636143155,1.0,0.99765625,0.680078125,0.703125,0.25,4.4547292902270295,6.864985233794353,61.597139754391925
106,0.0,0.017558466996503673,0.0091801445526948,0.05137776537662053,0.023816818627943704,0.09523369659834235,0.06411544653294478,0.9898648261649643,1.172265625,1.140234375,0.9703125,0.21875,0.15,16.998095906930356,29.986631910550237,26.13718499840856
93,0.0,0.009535508899674791,0.005730795021182316,0.09230502925716773,0.03891509384089394,0.08346839715922526,0.10294238764292789,1.0035174882962992,2.609375,2.4765625,0.8703125,1.671875,0.3,26.383067282558795,2.0385967881331317,59.13905587747329
108,0.0,0.0024578881466280414,0.0014080370961086614,0.06893514407200223,0.030817710322408116,0.2541839083827373,0.13626337160659038,1.0304704941808025,1.0,1.0,0.90546875,0.296875,0.175,5.8491402522666105,60.09391656174766,74.39556257521046
36,0.0,0.0021819242905959622,0.0014279779351083555,0.06900366054473356,0.027764839294934302,0.28836753934594916,0.11420051720272213,1.0477484005454116,1.0,1.0,0.847265625,0.296875,0.175,6.580206578007685,38.55744435342647,90.5321911317809
47,0.0,0.0008958680352801676,0.0006523158260323814,0.057314193116825195,0.02267076898367086,0.35048141522688675,0.13987238059210236,1.0948233104655578,0.891796875,0.885546875,0.397265625,0.859375,0.125,3.029773882185941,2.4346458352968754,68.3276656179266
63,0.0,0.0015860829092893343,0.001276855869514862,0.06323090502448411,0.02872771052689573,0.3214881430218405,0.13269296586958895,1.096723566738668,0.984375,0.979296875,0.598828125,0.71875,0.1,2.909592142214068,3.587176465525095,44.949229243101975
23,0.0,0.0007664852189201475,0.0005480875821569553,0.05679471480383678,0.02148804458284623,0.3716458315976279,0.1385116447315369,1.120538904980401,0.90625,0.903125,0.45078125,0.796875,0.3,4.000691390787331,4.7895853274956215,97.0244054596359
89,0.0,0.015339261044635144,0.008583787663574014,0.07427974646141496,0.03388175133729594,0.11656694222444693,0.10172636709241724,1.1360420292582805,1.5625,1.525,0.901171875,0.578125,0.2,10.798119586110374,3.4561842496400796,24.748120297923204
28,0.0,0.0018554093177363222,0.0013077587232425165,0.06858422903214481,0.03118177833403767,0.319211670178598,0.1416717478753528,1.136921157533052,1.0,1.0,0.841796875,0.453125,0.2,4.655680549366163,25.472882631012887,65.01178057387433
