combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,gamma,beta,lambda_1,lambda_2,lambda_3
117,0.0,0.0026492795693205833,0.001993672556600308,0.04974533358873098,0.04080399582508158,0.15371458472862062,0.1641071175439655,0.7990755752291878,15.964119822718203,1.5508226608857514,1.676294160820544,158.92601181473583,27.980750603135675
158,0.0,0.013127183503376638,0.01537652485385919,0.013674005616203943,0.015299128874406015,0.09593202646033407,0.11183770654099291,0.7998463972136898,13.882411169819534,3.6678819214925173,2.442937263287604,26.68280622549355,2.2409627085551618
489,0.0,0.009943994728319683,0.013071015054292874,0.03301279717066635,0.023832003470837027,0.09967498879703517,0.10727237138441631,0.7999053766321111,10.584111636504531,0.4783446106128395,8.034221660438925,131.15843550581485,11.22768356008455
370,0.0,0.01456265830965488,0.009235140948828255,0.05681102867759702,0.03476426345230251,0.06478308756009914,0.05412131136628655,0.8016879581539954,18.970877260901034,3.1033218557946385,8.074363780766726,100.62356923799962,22.696540769841523
163,0.0,0.012906348951774704,0.008557627042401747,0.05043241012444864,0.03128239772784597,0.09113796660058038,0.07170600794659611,0.8051212032270474,3.4467722214758396,0.6928483564406633,1.6918790047056975,18.092704685404897,5.605991148389875
249,0.0,0.003209599008979533,0.002522680785267616,0.060621693763328134,0.04204766923816874,0.15883809526869053,0.12367953213764267,0.8090859357636031,12.391399930231273,0.5245354951359332,2.3441505170427264,94.27150870207697,29.484214591700585
26,0.0,0.010428432181522552,0.009099515950343768,0.046776873919177835,0.03637117077424812,0.09501685239502226,0.09644114147270418,0.8096405684111685,16.685441792942584,2.9776692509651186,8.898740757536142,151.9503669878468,32.917427979595956
135,0.0,0.002931165774952852,0.001984574646931076,0.06261856249765096,0.028806995482662457,0.18996426316385318,0.11235673431658517,0.8115176645802333,7.266605774872005,0.9244824501685799,2.061898653302342,69.5423835311085,24.64777686614543
398,0.0,0.009686662705859347,0.008801134293853539,0.051025139902074135,0.040283312878418145,0.08703481948628297,0.1056875392515394,0.8144617239322307,14.492487279698253,3.7664303127676253,7.978321754932404,188.74788702093065,32.32529201619327
126,0.0,0.0013983684411303973,0.0009013396028038847,0.03513488730400877,0.03212049359838137,0.18277918576311625,0.21616510764594102,0.8147941835758723,12.995020945556462,4.941739065200091,0.44068334875628357,84.11554536782205,16.19170555472374
263,0.0,0.013972778709733433,0.010977730030465857,0.046676526036639424,0.027751073749429762,0.07394203096809007,0.08187094543063186,0.8164583940699978,7.472214926965535,0.5388282707892359,9.014753653388471,12.070247926749289,13.593703000526874
388,0.0,0.004318728942120241,0.002221867303732151,0.08075211893838039,0.028404103530303162,0.17408428938601322,0.07350689749516001,0.8166593928526151,2.410784444771707,3.311505212914199,3.4996343187056485,151.4732081508264,43.71485444335267
